index,id,title,overview,vote_count,poster_path
5041,11683,Land of the Dead,cage dystopia zombie zombie apocalypse apocalyptic vision Horror Thriller Science Fiction RobinWard BryanRenfro SimonBaker JohnLeguizamo DennisHopper GeorgeA.Romero,1318.0,/34rdmEgsFRDOm8LNDsNkkj0qVlL.jpg
5042,556901,Teen Titans Go! vs. Teen Titans,hero superhero superhero team multiverse Action Animation ScottMenville HyndenWalch KharyPayton TaraStrong GregCipes JeffMednikow,400.0,/GWJEdzVC9aOBSOMF9NHodYxSsE.jpg
5044,46441,Mirrors 2,death Horror Mystery Fantasy NickStahl WilliamKatt EmmanuelleVaugier LawrenceTurner ChristyCarlsonRomano VíctorGarcía,342.0,/gDr5TaM129kUNwXkUUZ7Cha2CNn.jpg
5045,55465,A Very Harold & Kumar Christmas,holiday beer christmas tree cannabis sequel vulgarity drugs east asian lead buddy beer pong Comedy JohnCho KalPenn PaulaGarcés NeilPatrickHarris EliasKoteas ToddStrauss-Schulson,800.0,/hgrKTnY1UJIYJHDv5geHixHVGl3.jpg
5050,7553,Waiting...,decision waiter hostess trainee gross out employer employee relationship glass pipe screaming Comedy RyanReynolds AnnaFaris JustinLong DavidKoechner LuisGuzmán RobMcKittrick,665.0,/h3NJDiaaliUH35ApXPu8PFKZwWz.jpg
5051,2064,While You Were Sleeping,sibling relationship chicago illinois coma subway love of one's life brother man of one's dreams hospital Romance Comedy SandraBullock BillPullman PeterGallagher PeterBoyle JackWarden JonTurteltaub,1479.0,/xrXUADqC2gt84BPYzNtXxAJEfbo.jpg
5053,10423,Dragon: The Bruce Lee Story,life and death martial arts kung fu training biography hong kong hollywood Drama History Action JasonScottLee LaurenHolly RobertWagner MichaelLearned NancyKwan RobCohen,582.0,/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg
5054,11003,The Wedding Singer,wedding vows marriage proposal love of one's life bride bridegroom falling in love Romance Comedy AdamSandler DrewBarrymore ChristineTaylor AllenCovert MatthewGlave FrankCoraci,1487.0,/zVvyTrcZQb7kC2DPDzyo25WcxXp.jpg
5056,279,Amadeus,italy austria composer opera talent emperor musician marriage crisis mozart god murder vienna austria envy 18th century History Music Drama F.MurrayAbraham TomHulce ElizabethBerridge RoyDotrice SimonCallow MilošForman,3616.0,/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg
5057,9800,Philadelphia,philadelphia pennsylvania aids pennsylvania usa homophobia jurors court lawsuit partner hiv lawyer dying discrimination judiciary 1980s courtroom drama gay Drama TomHanks DenzelWashington JasonRobards MarySteenburgen AntonioBanderas JonathanDemme,3733.0,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg
5058,43959,Soul Surfer,based on novel or book depression beach surfer hawaii surfboard shark attack thailand comeback surfing bikini volunteer based on true story family relationships hospital doctor based on memoir or autobiography shark prosthetic arm swimsuit christian film christian surfing contest female surfer severed arm Family Drama AnnaSophiaRobb HelenHunt DennisQuaid CarrieUnderwood KevinSorbo SeanMcNamara,1080.0,/urLCQDCOITabAud39ZwLbNFBrc4.jpg
5060,6972,Australia,missionary world war ii ranch australia racist cattle drive prejudice aftercreditsstinger stampede waltzing matilda trampled to death Adventure Drama Romance NicoleKidman HughJackman EssieDavis DavidWenham BryanBrown BazLuhrmann,2049.0,/45X7LFsgYvdEgFCkXSZCQOZMuJX.jpg
5062,351211,Blair Witch,river camping tent rain tree flashlight infection maryland forest supernatural woods handheld camera campfire subjective camera found footage folk horror lost in the woods Thriller Horror JamesAllenMcCune CallieHernandez BrandonScott CorbinReid ValorieCurry AdamWingard,1690.0,/chgLLNv3bMSOptaciOUPtDcAggq.jpg
5064,621151,Spell,prisoner cult appalachia escape backwoods faith healer voodoo doll appalachian mountains plane crash Thriller Horror Fantasy OmariHardwick LorettaDevine JohnBeasley PeterButler LorraineBurroughs MarkTonderai,328.0,/4rjHhj1BAREc9zNFU8FheLJQdFf.jpg
5066,11114,Pete's Dragon,farm friendship lighthouse keeper    maine part live action escape dragon based on short story part animation live action and animation 1900s Fantasy Animation Comedy Family SeanMarshall HelenReddy JimDale MickeyRooney RedButtons DonChaffey,614.0,/noShGNQKAgMqNanJL5EiZlf6LCp.jpg
5068,11041,The Beverly Hillbillies,arkansas oil billionaire hillbilly beverly hills woman director Comedy JimVarney DiedrichBader ErikaEleniak ClorisLeachman LilyTomlin PenelopeSpheeris,453.0,/refYLEQvzkY63i2IHronCPQODex.jpg
5069,582014,Promising Young Woman,ohio coffee shop psychopath horror sociopath revenge predator turns victim childhood friends rape and revenge woman director medical school pediatrician living with parents barista sexual predator nice guy prosocial psychopath Thriller Crime Drama CareyMulligan BoBurnham AlisonBrie ClancyBrown JenniferCoolidge EmeraldFennell,2459.0,/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg
5075,1272,Sunshine,saving the world bomb sun space marine space suit sunlight solar energy space travel space mission earth expiration 2050s Science Fiction Thriller CillianMurphy RoseByrne ChrisEvans MichelleYeoh CliffCurtis DannyBoyle,3217.0,/x8umyFj5HPTFSdxBmuBuq9bpCgc.jpg
5077,295693,The Boss Baby,baby family relationships sibling rivalry unreliable narrator baby brother stereoscopic 3d Animation Comedy Family AlecBaldwin SteveBuscemi MilesBakshi JimmyKimmel LisaKudrow TomMcGrath,6467.0,/unPB1iyEeTBcKiLg8W083rlViFH.jpg
5078,511809,West Side Story,new york city dancing street gang love at first sight dance forbidden love musical remake interracial relationship based on play or musical racism young love broadway musical 1950s latino shot on film Drama Romance Crime AnselElgort RachelZegler ArianaDeBose DavidAlvarez MikeFaist StevenSpielberg,1207.0,/lnUxSldaVI0mYCCf2akyQpbTFgr.jpg
5079,542178,The French Dispatch,france poison painter journalist journalism 1970s riot artist imprisonment art collector editor in chief magazine anthology food poisoning murderer chef lecture post world war ii child kidnapping obituary bicycle tour poisoning father son relationship shot on film 35mm Comedy Drama Romance BillMurray BeniciodelToro AdrienBrody TildaSwinton LéaSeydoux WesAnderson,1938.0,/pMTMSKBEe5sMg1ZxWCy9YWLuyln.jpg
5080,10160,A Nightmare on Elm Street: The Dream Child,nun baby monster dream ohio asylum nightmare pregnancy sadism supernatural psychopath resurrection horror sequel murder vision slasher torture birth disfigurement nightmare becomes reality fetus womb supernatural horror Horror Thriller RobertEnglund LisaWilcox ErikaAnderson ValorieArmstrong MichaelAshton StephenHopkins,1026.0,/zsCIUEdPKLO1GLJ2je9mKpPkQ70.jpg
5082,429200,Good Time,new york city prison mentally disabled bank robber wheelchair brother on the run hospital drugs security guard amusement park one night botched robbery acid Thriller Crime RobertPattinson BennySafdie JenniferJasonLeigh BuddyDuress TaliahWebster JoshSafdie,2474.0,/s6DJXJU3HzX24Ij3VWg5MfVGHrI.jpg
5083,507441,Sea Fever,cryptozoology sea monster woman director Science Fiction Horror Drama Mystery HermioneCorfield ArdalanEsmaili OlwenFouéré JackHickey ElieBouakaze NeasaHardiman,362.0,/h4cPVVNPZUHVeoF6dH2grBvSEKs.jpg
5085,354857,Regular Show: The Movie,time travel friendship Animation Comedy Science Fiction TV Movie J.G.Quintel MarkHamill SamMarin WilliamSalyers DavidKoechner J.G.Quintel,303.0,/p44RoW4naoE1nlSGOqqT0J2pc09.jpg
5086,599281,Fear of Rain,kidnapping neighbor fear mental illness hearing voices Thriller Horror Drama MadisonIseman IsraelBroussard KatherineHeigl HarryConnickJr. EugenieBondurant CastilleLandon,417.0,/5hmaACPJfI2M0v38DeltW3dSggT.jpg
5089,181283,Child 44,based on novel or book child murder soviet union murder serial killer military stalinism 1950s Crime Thriller TomHardy GaryOldman NoomiRapace FaresFares JoelKinnaman DanielEspinosa,1462.0,/qqGhMt31HVUN3WnH0L2r0OWq38E.jpg
5090,387426,Okja,new york city monster slaughterhouse east asian lead twins environmentalist aftercreditsstinger animal liberation live action and animation zoologist seoul south korea Adventure Drama Science Fiction Fantasy TildaSwinton AhnSeo hyun PaulDano JakeGyllenhaal BongJoon-ho,3857.0,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg
5091,9354,"Honey, I Shrunk the Kids",inventor ant shrinking giant insect neighbor Adventure Comedy Family Science Fiction RickMoranis MattFrewer MarciaStrassman KristineSutherland ThomasWilsonBrown JoeJohnston,2636.0,/yRJk5uTiqQ0IP48jKaegKusOUv3.jpg
5093,111969,Stuck in Love,thanksgiving north carolina love relationship family novelist unhappiness Drama Comedy GregKinnear JenniferConnelly LilyCollins NatWolff LianaLiberato JoshBoone,1773.0,/6vG0eCHT2e4uH035g1s6JTouU6R.jpg
5094,4614,The Sum of All Fears,spy cia based on novel or book terrorist atomic bomb cold war nuclear explosion jack ryan Thriller Action Drama BenAffleck MorganFreeman JamesCromwell LievSchreiber BridgetMoynahan PhilAldenRobinson,1465.0,/3E4LW4bjRhEMDeeXeIsmkJ94v8K.jpg
5095,123,The Lord of the Rings,elves dwarf based on novel or book mission Adventure Animation Fantasy ChristopherGuard WilliamSquire MichaelScholes JohnHurt SimonChandler RalphBakshi,701.0,/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg
5101,187596,Walk of Shame,journalist one night stand blonde newswoman Comedy ElizabethBanks JamesMarsden GillianJacobs SarahWright EthanSuplee StevenBrill,1290.0,/octCQBtM0MbIS19oZAlO1mHvnhi.jpg
5102,11527,Excalibur,holy grail love triangle england prophecy adultery witch mythology magic fog castle knight vision king arthur tournament duel battle mist excalibur wizard lancelot Adventure Fantasy NigelTerry HelenMirren NicholasClay CherieLunghi PaulGeoffrey JohnBoorman,830.0,/cTWF6zkr5mUOnheowKODIijWYcN.jpg
5104,11635,Old School,infidelity group sex male friendship college beer fraternity dean sex doll streaking mouth to mouth resuscitation wild party Comedy LukeWilson VinceVaughn WillFerrell JeremyPiven EllenPompeo ToddPhillips,1528.0,/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg
5105,13809,RocknRolla,london england gang leader money gang Action Crime Thriller GerardButler TomWilkinson ThandiweNewton MarkStrong IdrisElba GuyRitchie,2572.0,/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg
5107,864,Cool Runnings,underdog winter trainer olympic games jamaica training camp reggae bobsleighing sports bobsled calgary Comedy Adventure Drama Leon DougE.Doug RawleD.Lewis MalikYoba JohnCandy JonTurteltaub,1726.0,/6O4N3PSitItDo1v3PMDiltOqTI9.jpg
5111,804,Roman Holiday,rome italy secret identity boat dance intelligence forbidden love embassy duty sightseeing photography black and white Romance Comedy Drama AudreyHepburn GregoryPeck EddieAlbert HartleyPower HarcourtWilliams WilliamWyler,1771.0,/8lI9dmz1RH20FAqltkGelY1v4BE.jpg
5112,615665,Holidate,holiday date single family dinner family tension late marriage friend with benefits Comedy Romance EmmaRoberts LukeBracey KristinChenoweth FrancesFisher AndrewBachelor JohnWhitesell,1844.0,/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg
5113,42949,Arthur 3: The War of the Two Worlds,live action and animation minimoys Animation Adventure Fantasy Family FreddieHighmore MiaFarrow RobertStanton PennyBalfour DavidGasman LucBesson,1379.0,/wBT40NqmBz65WYmIGhDnWcgzPcA.jpg
5114,12721,"No Retreat, No Surrender",showdown karate training cult film hoodlum ghost Action KurtMcKinney Jean ClaudeVanDamme J.W.Fails KathieSileno CoreyYuen,460.0,/7ge5GQZGqtTTnwKTbq1vYK0INzc.jpg
5115,76025,Shame,new york city pornography sex addiction co workers relationship internet porn self loathing brother sister relationship Drama MichaelFassbender CareyMulligan JamesBadgeDale NicoleBeharie LucyWalters SteveMcQueen,2776.0,/aywgzSw9LK4z3DxMPZsNbzWYqQ1.jpg
5116,10735,What a Girl Wants,london england england parent child relationship culture clash paparazzi daughter politician election campaign royalty teenage girl teen movie american abroad teen comedy father daughter reunion woman director teenage romance father daughter relationship Comedy Romance Drama Family AmandaBynes ColinFirth KellyPreston EileenAtkins AnnaChancellor DennieGordon,1447.0,/gGpMruX59KWNuAXgHpiAm8hiChw.jpg
5118,11051,The Last Temptation of Christ,christianity traitor roman crucifixion longing moral conflict spirituality cross temptation mary magdalene Drama WillemDafoe HarveyKeitel BarbaraHershey HarryDeanStanton DavidBowie MartinScorsese,871.0,/yt2To3jwUW2EuJJO93aYOselfrE.jpg
5120,288158,The Woman in Black 2: Angel of Death,based on novel or book haunted house supernatural sequel haunting ghost Thriller Horror Drama PhoebeFox HelenMcCrory JeremyIrvine OakleePendergast NedDennehy TomHarper,934.0,/9NcUFNCSzw4IFci3OhbX8ZyzoFn.jpg
5122,266647,Pan,flying magic fairy tale peter pan mermaid pirate fantasy world Fantasy Adventure Family Action LeviMiller GarrettHedlund HughJackman AmandaSeyfried RooneyMara JoeWright,2583.0,/cjcrkPeQkrkEVYrd3lHWJbfBdrv.jpg
5123,264644,Room,based on novel or book carpet isolation kidnapping imprisonment grandparents escape hospital dog captive children's perspectives skylight mother son relationship Drama Thriller BrieLarson JacobTremblay JoanAllen WilliamH.Macy SeanBridgers LennyAbrahamson,8395.0,/pCURNjeomWbMSdiP64gj8NVVHTQ.jpg
5126,11916,Two Mules for Sister Sara,gunslinger brothel mexican revolution treasure hunt execution attempted rape disguise illegal prostitution civil war veteran gringo french army military camp Adventure War Western ShirleyMacLaine ClintEastwood ManoloFábregas AlbertoMorin ArmandoSilvestre DonSiegel,466.0,/2G9eM8UAM57TanLBhuPmz3jaNZG.jpg
5127,10780,Overboard,amnesia mother role yacht rich woman poor man fish out of water working class hillbilly single father heiress carpenter opposites attract rich snob payback unruly children Comedy Romance GoldieHawn KurtRussell EdwardHerrmann MikeHagerty KatherineHelmond GarryMarshall,704.0,/v9MVFgUTvNRXmm2WWOzST6UXb5x.jpg
5129,9545,Sniper,sniper panama fistfight waterfall jungle marine sniper rifle dog tag marksman surrounded military uniform surrender Action Drama Thriller TomBerenger BillyZane J.T.Walsh AdenYoung KenRadley LuisLlosa,339.0,/bfx0mLLJVS5XlhCnn1xbQk4ooii.jpg
5130,581734,Nomadland,factory worker based on novel or book recession homelessness van unemployment recreational vehicle road movie death of husband western usa nomad Drama FrancesMcDormand DavidStrathairn LindaMay Swankie GayDeForest ChloéZhao,2563.0,/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg
5131,537059,Justice League vs. the Fatal Five,time travel cartoon Animation Action Science Fiction ElyesGabel DianeGuerrero KevinConroy SusanEisenberg GeorgeNewbern SamLiu,287.0,/9F4yd1lnTKFHZkme1nuPWmH1hbl.jpg
5134,433498,Papillon,based on novel or book biography remake solitary confinement south america prison break island prison devil's island french guiana Drama CharlieHunnam RamiMalek ChristopherFairbank EveHewson MichaelSocha MichaelNoer,1697.0,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg
5136,11453,Deuce Bigalow: European Gigolo,painter amsterdam netherlands dolphin europe pimp fetish gigolo male prostitute prostitution wig snorkel whistle Comedy RobSchneider EddieGriffin JeroenKrabbé TilSchweiger DouglasSills MikeBigelow,777.0,/yXdQ4UGDFCsPrynJOdIk20AYLus.jpg
5137,864873,Hypnotic, Thriller Drama Horror KateSiegel JasonO'Mara DuléHill LucieGuest JaimeM.Callica MattAngel,511.0,/miEj4kNc4efZ5WbPJqWl1UXWrvS.jpg
5138,11497,All Dogs Go to Heaven,new orleans louisiana heaven dog animal german shepherd second chance pets Drama Animation Family Comedy Fantasy BurtReynolds DomDeLuise JudithBarsi MelbaMoore DarylGilley DonBluth,883.0,/nmWh1NglDinfkHD9zCNqGWyhl7Q.jpg
5140,309886,Blood Father,parent child relationship drug dealer family reunion ex con Action Thriller Drama MelGibson ErinMoriarty WilliamH.Macy MichaelParks ThomasMann Jean-FrançoisRichet,1365.0,/1VpEcYxo2T5qt5YMynfWZkctPR4.jpg
5141,87818,Movie 43,california slapstick comedy anthology hollywood duringcreditsstinger woman director laxative Comedy EmmaStone HughJackman KatieFinneran KateWinslet JohnnyKnoxville GriffinDunne,2039.0,/uYa06GxHsCsELx9vOQ11vsT0Aa6.jpg
5145,49021,Killer Elite,mexico assassin based on novel or book mentor hostage secret society secret agent revenge beating rescue explosion desert death military 1980s Action Adventure Thriller JasonStatham CliveOwen RobertDeNiro DominicPurcell AdenYoung GaryMcKendry,1848.0,/7O2U0WPFPSvNSUYZlhbnV081lBF.jpg
5146,1646,Freedom Writers,black people based on novel or book holocaust (shoah) ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools based on true story racial tension gang violence Crime Drama HilarySwank ScottGlenn ImeldaStaunton PatrickDempsey AprilLeeHernandez RichardLaGravenese,1909.0,/81AdeUQT99N0xPg3j6RVh0YGOTk.jpg
5149,235271,Addicted,infidelity obsession lie sin interracial relationship lust attraction deceit temptation faithful husband Drama Thriller BorisKodjoe BrandonGonzales CameronMills EmayatzyCorinealdi GarrettHines BilleWoodruff,319.0,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg
5150,414419,Kill Bill: The Whole Bloody Affair,martial arts kung fu sword martial law revenge wedding Action Crime Thriller UmaThurman LucyLiu VivicaA.Fox MichaelMadsen DarylHannah QuentinTarantino,834.0,/zomX76Pf3nUaTzRBk5BveLk1QPu.jpg
5152,82695,Les Misérables,france robbery brothel mayor musical arrest army barricade rebellion wedding falling in love corpse parole convict girl disguised as boy 19th century History Drama HughJackman RussellCrowe AnneHathaway AmandaSeyfried SachaBaronCohen TomHooper,4819.0,/90PyvT7SI5INKhMC6P7B5NJVx4t.jpg
5155,3050,Doctor Dolittle,san francisco california based on novel or book veterinarian tiger monkey dog talking to animals woman director father son relationship father daughter relationship Comedy Family Fantasy EddieMurphy OssieDavis OliverPlatt PeterBoyle RichardSchiff BettyThomas,2720.0,/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg
